10,EVENT,BOARD,1,4s,0:18:07,,,,,,,,,,,,
11,EVENT,BET,1,5000,0:18:11,,,,,,,,,,,,
12,EVENT,RAISE,2,50000,0:18:13,,,,,,,,,,,,
13,EVENT,CALL,1,50000,0:18:17,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-08-30,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,44,1756567433,HOLDEM,NO_ANTE,0,0,0,0,0,1,2,3,0,0,1,T02
4,PLAYER,Yohan,1,0,0,1000000,,,,,,,,,,,
5,PLAYER,Jaewon,2,0,0,1000000,,,,,,,,,,,
6,EVENT,BET,1,2000,0:23:58,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-08-30,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,45,1756597547,HOLDEM,NO_ANTE,2000,0,1000,2000,0,1,2,3,0,0,1,T03
4,PLAYER,MCDERMOTT,1,0,0,3000,,,,,,,,,,,
5,PLAYER,VECINO,2,0,0,0,,,,,,,,,,,
6,EVENT,BET,1,5000,8:45:51,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-08-31,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,46,1756599207,HOLDEM,NO_ANTE,1000,0,1000,1000,0,1,2,3,0,0,1,T02
4,PLAYER,Mike,1,0,0,1182000,6h 5h,,,,,,,,,,
5,PLAYER,Pauline Lebsack,2,0,0,820000,10d 10c,,,,,,,,,,
6,EVENT,BOARD,1,10h,9:13:29,,,,,,,,,,,,
7,EVENT,BOARD,1,9h,9:13:29,,,,,,,,,,,,
8,EVENT,BOARD,1,8h,9:13:29,,,,,,,,,,,,
9,EVENT,BOARD,1,8s,9:13:31,,,,,,,,,,,,
10,EVENT,BET,1,20000,9:13:34,,,,,,,,,,,,
11,EVENT,CALL,2,20000,9:13:39,,,,,,,,,,,,
12,EVENT,BOARD,1,7h,9:13:41,,,,,,,,,,,,
13,EVENT,BET,1,40000,9:13:45,,,,,,,,,,,,
14,EVENT,RAISE,2,80000,9:13:48,,,,,,,,,,,,
15,EVENT,ALL IN,1,940000,9:13:51,,,,,,,,,,,,
16,EVENT,CALL,2,80000,9:13:54,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,47,1756620260,HOLDEM,BB_ANTE,4000,0,2000,4000,0,1,2,3,0,0,1,T02
4,PLAYER,Jaewon,1,0,1000000,995000,,,,,,,,,,,
5,PLAYER,Lad Park,2,0,1087000,1087000,,,,,,,,,,,
6,EVENT,BET,1,5000,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,48,1756643786,HOLDEM,BB_ANTE,10000,2025-08-31,500,10000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,1007000,958600,Kh Qd,,,,,,,,,,
5,PLAYER,VECINO,2,0,0,951600,Jc 10c,,,,,,,,,,
6,EVENT,BET,1,2000,,,,,,,,,,,,,
7,EVENT,CALL,2,2000,,,,,,,,,,,,,
8,EVENT,BOARD,1,Qc,,,,,,,,,,,,,
9,EVENT,BOARD,1,9c,,,,,,,,,,,,,
10,EVENT,BOARD,1,6h,,,,,,,,,,,,,
11,EVENT,BET,1,2200,,,,,,,,,,,,,
12,EVENT,CALL,2,2200,,,,,,,,,,,,,
13,EVENT,BOARD,1,4d,,,,,,,,,,,,,
14,EVENT,BET,1,4200,,,,,,,,,,,,,
15,EVENT,CALL,2,4200,,,,,,,,,,,,,
16,EVENT,BOARD,1,Kc,,,,,,,,,,,,,
17,EVENT,CHECK,1,,,,,,,,,,,,,,
18,EVENT,BET,2,40000,,,,,,,,,,,,,
19,EVENT,CALL,1,40000,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,49,1756703145,HOLDEM,BB_ANTE,4000,2025-09-01,2000,4000,0,1,2,3,0,0,1,T02
4,PLAYER,Yohan,1,0,1000000,986000,10h 8d,,,,,,,,,,
5,PLAYER,Zed,2,0,-1000,986000,8c 7c,,,,,,,,,,
6,EVENT,BOARD,1,Qs,,,,,,,,,,,,,
7,EVENT,BOARD,1,10s,,,,,,,,,,,,,
8,EVENT,BOARD,1,7h,,,,,,,,,,,,,
9,EVENT,BET,1,5000,,,,,,,,,,,,,
10,EVENT,CALL,2,5000,,,,,,,,,,,,,
11,EVENT,BOARD,1,10c,,,,,,,,,,,,,
12,EVENT,CHECK,1,,,,,,,,,,,,,,
13,EVENT,CHECK,2,,,,,,,,,,,,,,
14,EVENT,BOARD,1,3h,,,,,,,,,,,,,
15,EVENT,CHECK,1,,,,,,,,,,,,,,
16,EVENT,BET,2,9000,,,,,,,,,,,,,
17,EVENT,CALL,1,9000,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,50,1756704272,HOLDEM,BB_ANTE,2000,2025-09-01,1000,2000,0,1,2,3,0,0,1,T02
4,PLAYER,Jaewon,1,0,1000000,995000,10d 10h,,,,,,,,,,
5,PLAYER,Richie,2,0,95000,995000,8d 8c,,,,,,,,,,
6,EVENT,BOARD,1,7s,,,,,,,,,,,,,
7,EVENT,BOARD,1,5h,,,,,,,,,,,,,
8,EVENT,BOARD,1,Qc,,,,,,,,,,,,,
9,EVENT,BOARD,1,Ah,,,,,,,,,,,,,
10,EVENT,BET,1,5000,,,,,,,,,,,,,
11,EVENT,CALL,2,5000,,,,,,,,,,,,,
12,EVENT,BOARD,1,Qd,,,,,,,,,,,,,
13,EVENT,CHECK,1,,,,,,,,,,,,,,
14,EVENT,CHECK,2,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,51,1756705122,HOLDEM,BB_ANTE,2000,2025-09-01,1000,2000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,958600,943600,,,,,,,,,,,
5,PLAYER,VECINO,2,0,951600,931600,,,,,,,,,,,
6,EVENT,CHECK,1,,,,,,,,,,,,,,
7,EVENT,BET,2,5000,,,,,,,,,,,,,
8,EVENT,RAISE TO,1,15000,,,,,,,,,,,,,
9,EVENT,CALL,2,15000,,,,,,,,,,,,,
10,EVENT,CHECK,1,,,,,,,,,,,,,,
11,EVENT,CHECK,2,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,
1,GAME,PokerGFX 3.111,FEATURE_TABLE,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,52,1756706925,HOLDEM,BB_ANTE,1000,0,500,1000,0,1,2,3,0,0,1,
4,PLAYER,Hunter,1,0,0,2000,,,,,,,,,,,
5,PLAYER,Richie,2,0,0,80500,,,,,,,,,,,
6,EVENT,CALL,1,1000,15:08:49,,,,,,,,,,,,
7,EVENT,BET,2,3000,15:08:52,,,,,,,,,,,,
8,EVENT,CALL,1,3000,15:08:57,,,,,,,,,,,,
9,EVENT,BOARD,1,9c,15:08:59,,,,,,,,,,,,
10,EVENT,BOARD,1,8s,15:08:59,,,,,,,,,,,,
11,EVENT,BOARD,1,Jh,15:08:59,,,,,,,,,,,,
12,EVENT,BET,2,2000,15:09:02,,,,,,,,,,,,
13,EVENT,CALL,1,2000,15:09:05,,,,,,,,,,,,
14,EVENT,BOARD,1,Jc,15:09:07,,,,,,,,,,,,
15,EVENT,BET,2,6000,15:09:11,,,,,,,,,,,,
16,EVENT,CALL,1,6000,15:09:14,,,,,,,,,,,,
17,EVENT,BOARD,1,8d,15:09:15,,,,,,,,,,,,
18,EVENT,CHECK,2,,15:09:19,,,,,,,,,,,,
19,EVENT,BET,1,13000,15:09:24,,,,,,,,,,,,
20,EVENT,ALL IN,2,29000,15:09:26,,,,,,,,,,,,
21,EVENT,CALL,1,13000,15:09:29,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,53,1756707487,HOLDEM,NO_ANTE,0,2025-09-01,0,0,0,1,2,3,0,0,1,T05
4,PLAYER,Richie,1,0,0,33100,,,,,,,,,,,
5,PLAYER,Hunter,2,0,0,33100,,,,,,,,,,,
6,EVENT,BET,1,2400,,,,,,,,,,,,,
7,EVENT,CALL,2,2400,,,,,,,,,,,,,
8,EVENT,BOARD,1,As,,,,,,,,,,,,,
9,EVENT,BOARD,1,3s,,,,,,,,,,,,,
10,EVENT,BOARD,1,Kd,,,,,,,,,,,,,
11,EVENT,CHECK,2,,,,,,,,,,,,,,
12,EVENT,BET,1,1500,,,,,,,,,,,,,
13,EVENT,CALL,2,1500,,,,,,,,,,,,,
14,EVENT,BOARD,1,10h,,,,,,,,,,,,,
15,EVENT,CHECK,2,,,,,,,,,,,,,,
16,EVENT,CHECK,1,,,,,,,,,,,,,,
17,EVENT,BET,2,3000,,,,,,,,,,,,,
18,EVENT,CALL,1,3000,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,54,1756707892,HOLDEM,BB_ANTE,1000,2025-09-01,500,1000,0,1,2,3,0,0,1,T05
4,PLAYER,Richie,1,0,33100,23100,,,,,,,,,,,
5,PLAYER,Hunter,2,0,33100,23100,,,,,,,,,,,
6,EVENT,BOARD,1,Ad,,,,,,,,,,,,,
7,EVENT,BOARD,1,4h,,,,,,,,,,,,,
8,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
9,EVENT,BOARD,1,8c,,,,,,,,,,,,,
10,EVENT,BOARD,1,7d,,,,,,,,,,,,,
11,EVENT,CHECK,1,,,,,,,,,,,,,,
12,EVENT,BET,2,10000,,,,,,,,,,,,,
13,EVENT,CALL,1,10000,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,55,1756708402,HOLDEM,BB_ANTE,1000,2025-09-01,500,1000,0,1,2,3,0,0,1,T05
4,PLAYER,Richie,1,0,33100,0,,,,,,,,,,,
5,PLAYER,Hunter,2,0,33100,36500,,,,,,,,,,,
6,EVENT,BOARD,1,6c,,,,,,,,,,,,,
7,EVENT,BOARD,1,8c,,,,,,,,,,,,,
8,EVENT,BOARD,1,9s,,,,,,,,,,,,,
9,EVENT,CHECK,2,,,,,,,,,,,,,,
10,EVENT,BET,1,1500,,,,,,,,,,,,,
11,EVENT,CALL,2,1500,,,,,,,,,,,,,
12,EVENT,BOARD,1,10d,,,,,,,,,,,,,
13,EVENT,CHECK,2,,,,,,,,,,,,,,
14,EVENT,BET,1,6000,,,,,,,,,,,,,
15,EVENT,CALL,2,6000,,,,,,,,,,,,,
16,EVENT,BOARD,1,6s,,,,,,,,,,,,,
17,EVENT,BET,2,6000,,,,,,,,,,,,,
18,EVENT,ALL IN,1,22500,,,,,,,,,,,,,
19,EVENT,FOLD,2,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,56,1756709789,HOLDEM,BB_ANTE,1000,2025-09-01,500,1000,0,1,2,3,0,0,1,T05
4,PLAYER,Richie,1,0,33100,10000,,,,,,,,,,,
5,PLAYER,Hunter,2,0,33100,9000,,,,,,,,,,,
6,EVENT,CALL,2,1000,,,,,,,,,,,,,
7,EVENT,BET,1,3000,,,,,,,,,,,,,
8,EVENT,CALL,2,3000,,,,,,,,,,,,,
9,EVENT,BOARD,1,Qc,,,,,,,,,,,,,
10,EVENT,BOARD,1,5h,,,,,,,,,,,,,
11,EVENT,BOARD,1,Ah,,,,,,,,,,,,,
12,EVENT,BET,1,3000,,,,,,,,,,,,,
13,EVENT,CALL,2,3000,,,,,,,,,,,,,
14,EVENT,BOARD,1,8c,,,,,,,,,,,,,
15,EVENT,CHECK,1,,,,,,,,,,,,,,
16,EVENT,BET,2,4000,,,,,,,,,,,,,
17,EVENT,CALL,1,4000,,,,,,,,,,,,,
18,EVENT,BOARD,1,10c,,,,,,,,,,,,,
19,EVENT,CHECK,1,,,,,,,,,,,,,,
20,EVENT,BET,2,15000,,,,,,,,,,,,,
21,EVENT,CALL,1,15000,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,57,1756717651,HOLDEM,BB_ANTE,1000,2025-09-01,500,1000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,943600,0,Qd Qc,,,,,,,,,,
5,PLAYER,MCDERMOTT,2,0,3000,999000,7d 7c,,,,,,,,,,
6,EVENT,BOARD,1,7h,,,,,,,,,,,,,
7,EVENT,BOARD,1,5h,,,,,,,,,,,,,
8,EVENT,BOARD,1,3c,,,,,,,,,,,,,
9,EVENT,BOARD,1,10d,,,,,,,,,,,,,
10,EVENT,BOARD,1,9c,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,479500,,,,,,,,,,,,,
12,EVENT,ALL IN,1,943600,,,,,,,,,,,,,
13,EVENT,CALL,2,1000,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T09:32:38.003Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,58,1756719158,HOLDEM,BB_ANTE,100000,2025-09-01,50000,100000,0,1,2,3,0,0,1,T05
4,PLAYER,Richie,1,0,10000,760000,Ks Qs,,,,,,,,,,
5,PLAYER,Hunter,2,0,9000,0,10c 9c,,,,,,,,,,
6,EVENT,BOARD,1,Kh,,,,,,,,,,,,,
7,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
8,EVENT,BOARD,1,Jc,,,,,,,,,,,,,
9,EVENT,BOARD,1,5d,,,,,,,,,,,,,
10,EVENT,BOARD,1,Kc,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,250000,,,,,,,,,,,,,
12,EVENT,BET,1,120000,,,,,,,,,,,,,
13,EVENT,ALL IN,2,1000000,,,,,,,,,,,,,
14,EVENT,CALL,1,120000,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T09:55:49.933Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,59,1756720549,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,0,0,Js Jh,,,,,,,,,,
5,PLAYER,WAGNER,2,0,0,200000,Ad Ks,,,,,,,,,,
6,EVENT,BOARD,1,10d,,,,,,,,,,,,,
7,EVENT,BOARD,1,6d,,,,,,,,,,,,,
8,EVENT,BOARD,1,5s,,,,,,,,,,,,,
9,EVENT,BOARD,1,Qd,,,,,,,,,,,,,
10,EVENT,BOARD,1,Jc,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,150000,,,,,,,,,,,,,
12,EVENT,BET,1,200000,,,,,,,,,,,,,
13,EVENT,RAISE TO,2,400000,,,,,,,,,,,,,
14,EVENT,ALL IN,1,2300000,,,,,,,,,,,,,
15,EVENT,CALL,2,400000,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T10:04:17.337Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,60,1756721057,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T04
4,PLAYER,Mike,1,0,1182000,282000,6s 6h,,,,,,,,,,
5,PLAYER,Hunter,2,0,0,0,Kd Qc,,,,,,,,,,
6,EVENT,BOARD,1,Kh,,,,,,,,,,,,,
7,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
8,EVENT,BOARD,1,6d,,,,,,,,,,,,,
9,EVENT,BOARD,1,4d,,,,,,,,,,,,,
10,EVENT,BOARD,1,Qs,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,250000,,,,,,,,,,,,,
12,EVENT,CHECK,1,,,,,,,,,,,,,,
13,EVENT,BET,2,200000,,,,,,,,,,,,,
14,EVENT,RAISE TO,1,450000,,,,,,,,,,,,,
15,EVENT,ALL IN,2,800000,,,,,,,,,,,,,
16,EVENT,CALL,1,450000,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T10:45:49.705Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,61,1756723549,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T02
4,PLAYER,Yohan,1,0,986000,0,8s 7s,,,,,,,,,,
5,PLAYER,Naomi,2,0,0,780000,Jd 10d,,,,,,,,,,
6,EVENT,BOARD,1,6s,,,,,,,,,,,,,
7,EVENT,BOARD,1,9d,,,,,,,,,,,,,
8,EVENT,BOARD,1,Ah,,,,,,,,,,,,,
9,EVENT,BOARD,1,10h,,,,,,,,,,,,,
10,EVENT,BOARD,1,2h,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,250000,,,,,,,,,,,,,
12,EVENT,BET,1,100000,,,,,,,,,,,,,
13,EVENT,RAISE TO,2,220000,,,,,,,,,,,,,
14,EVENT,ALL IN,1,886000,,,,,,,,,,,,,
15,EVENT,FOLD,2,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T11:15:14.785Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,62,1756725314,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T04
4,PLAYER,Mike,1,0,282000,705000,6s 5s,,,,,,,,,,
5,PLAYER,David,2,0,45500,770000,10d 9d,,,,,,,,,,
6,EVENT,BOARD,1,Jh,,,,,,,,,,,,,
7,EVENT,BOARD,1,8d,,,,,,,,,,,,,
8,EVENT,BOARD,1,7c,,,,,,,,,,,,,
9,EVENT,BOARD,1,8h,,,,,,,,,,,,,
10,EVENT,POT CORRECTION,,100000,,,,,,,,,,,,,
11,EVENT,BET,1,30000,,,,,,,,,,,,,
12,EVENT,CALL,2,30000,,,,,,,,,,,,,
13,EVENT,BOARD,1,Kc,,,,,,,,,,,,,
14,EVENT,BET,1,65000,,,,,,,,,,,,,
15,EVENT,RAISE TO,2,200000,,,,,,,,,,,,,
16,EVENT,CALL,1,200000,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T11:45:44.302Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,63,1756727144,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,0,980000,,,,,,,,,,,
5,PLAYER,MCDERMOTT,2,0,999000,939000,,,,,,,,,,,
6,EVENT,BET,1,20000,,,,,,,,,,,,,
7,EVENT,RAISE TO,2,60000,,,,,,,,,,,,,
8,EVENT,FOLD,1,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01T11:54:03.828Z,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,64,1756727643,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,980000,0,Qh Qd,,,,,,,,,,
5,PLAYER,VECINO,2,0,931600,631600,Kd Kc,,,,,,,,,,
6,EVENT,BET,1,50000,,,,,,,,,,,,,
7,EVENT,RAISE TO,2,150000,,,,,,,,,,,,,
8,EVENT,ALL IN,1,930000,,,,,,,,,,,,,
9,EVENT,CALL,2,150000,,,,,,,,,,,,,
10,EVENT,BOARD,1,9h,,,,,,,,,,,,,
11,EVENT,BOARD,1,6d,,,,,,,,,,,,,
12,EVENT,BOARD,1,4s,,,,,,,,,,,,,
13,EVENT,BOARD,1,3c,,,,,,,,,,,,,
14,EVENT,BOARD,1,7s,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,65,1756729330,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T04
4,PLAYER,Mike,1,0,0,705000,6s 6h,,,,,,,,,,
5,PLAYER,David,2,0,0,770000,9h 8h,,,,,,,,,,
6,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
7,EVENT,BOARD,1,9d,,,,,,,,,,,,,
8,EVENT,BOARD,1,5d,,,,,,,,,,,,,
9,EVENT,BOARD,1,3s,,,,,,,,,,,,,
10,EVENT,BOARD,1,6c,,,,,,,,,,,,,
11,EVENT,BET,1,5000,,,,,,,,,,,,,
12,EVENT,RAISE TO,2,150000,,,,,,,,,,,,,
13,EVENT,FOLD,1,,,,,,,,,,,,,,
14,,,,,100_CADA_MAMMERS_Js10s,,"CADA(??) vs MAMMERS(J♠10♠)
보드: 10♣ 8♦ K♦ J♥ 2♣
팟: 37751.5BB (75,503)",2025. 9. 10,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,66,1756731340,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,0,0,6s 6h,,,,,,,,,,
5,PLAYER,CALONGE,2,0,780000,998000,9h 8h,,,,,,,,,,
6,EVENT,POT CORRECTION,,200000,,,,,,,,,,,,,
7,EVENT,CHECK,1,,,,,,,,,,,,,,
8,EVENT,BET,,120000,,,,,,,,,,,,,
9,EVENT,RAISE TO,1,260000,,,,,,,,,,,,,
10,EVENT,ALL IN,,511600,,,,,,,,,,,,,
11,EVENT,CALL,1,260000,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,67,1756733157,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T03
4,PLAYER,LEMMENS,1,0,1000000,460000,Ks Qs,,,,,,,,,,
5,PLAYER,WEI LIM,2,0,0,630000,Kc Jd,,,,,,,,,,
6,EVENT,BOARD,1,Jc,,,,,,,,,,,,,
7,EVENT,BOARD,1,10h,,,,,,,,,,,,,
8,EVENT,BOARD,1,4h,,,,,,,,,,,,,
9,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
10,EVENT,BOARD,1,Kh,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,300000,,,,,,,,,,,,,
12,EVENT,BET,1,170000,,,,,,,,,,,,,
13,EVENT,RAISE TO,2,370000,,,,,,,,,,,,,
14,EVENT,CALL,1,370000,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,68,1756733634,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T02
4,PLAYER,Jaewon,1,0,995000,875000,9h 8h,,,,,,,,,,
5,PLAYER,Richie,2,0,995000,595000,9d 8d,,,,,,,,,,
6,EVENT,BOARD,1,Jc,,,,,,,,,,,,,
7,EVENT,BOARD,1,5d,,,,,,,,,,,,,
8,EVENT,BOARD,1,4s,,,,,,,,,,,,,
9,EVENT,BOARD,1,Qh,,,,,,,,,,,,,
10,EVENT,BOARD,1,6c,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,200000,,,,,,,,,,,,,
12,EVENT,BET,1,120000,,,,,,,,,,,,,
13,EVENT,RAISE TO,2,400000,,,,,,,,,,,,,
14,EVENT,FOLD,1,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-01,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,69,1756733963,HOLDEM,BB_ANTE,20000,2025-09-01,10000,20000,0,1,2,3,0,0,1,T02
4,PLAYER,Jaewon,1,0,875000,875000,Js Jh,,,,,,,,,,
5,PLAYER,Lad Park,2,0,1087000,1087000,9h 9d,,,,,,,,,,
6,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-02,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,70,1756779223,HOLDEM,BB_ANTE,20000,2025-09-02,10000,20000,0,1,2,3,0,0,1,T02
4,PLAYER,Jaewon,1,0,875000,305000,Js 10s,,,,,,,,,,
5,PLAYER,Pauline Lebsack,2,0,820000,370000,7c 7d,,,,,,,,,,
6,EVENT,BOARD,1,9h,,,,,,,,,,,,,
7,EVENT,BOARD,1,8c,,,,,,,,,,,,,
8,EVENT,BOARD,1,7h,,,,,,,,,,,,,
9,EVENT,BOARD,1,Kd,,,,,,,,,,,,,
10,EVENT,BOARD,1,7s,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,300000,,,,,,,,,,,,,
12,EVENT,BET,1,120000,,,,,,,,,,,,,
13,EVENT,RAISE TO,2,450000,,,,,,,,,,,,,
14,EVENT,CALL,1,450000,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-02,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
3,HAND,71,1756779630,HOLDEM,BB_ANTE,20000,2025-09-02,10000,20000,0,1,2,3,0,0,1,T04
4,PLAYER,Mike,1,0,700000,360000,Jc 8c,,,,,,,,,,
5,PLAYER,Leo,2,0,0,500000,10d 9d,,,,,,,,,,
6,EVENT,BOARD,1,10h,,,,,,,,,,,,,
7,EVENT,BOARD,1,9h,,,,,,,,,,,,,
8,EVENT,BOARD,1,8s,,,,,,,,,,,,,
9,EVENT,BOARD,1,3c,,,,,,,,,,,,,
10,EVENT,BOARD,1,7s,,,,,,,,,,,,,
11,EVENT,POT CORRECTION,,220000,,,,,,,,,,,,,
12,EVENT,CHECK,1,,,,,,,,,,,,,,
13,EVENT,BET,2,160000,,,,,,,,,,,,,
14,EVENT,RAISE TO,1,340000,,,,,,,,,,,,,
15,EVENT,CALL,2,340000,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,
1,GAME,GGProd Hand Logger,Virtual Table,2025-09-02,,,,,,,,,,,,,
2,PAYOUTS,,,,,,,,,,,,,,,,
